image,context,cloud_frac,edge_density,big_blob_frac,n_candidates,prefilter_ms,gate_score,gate_keep,n_fp_0.05,n_tp_0.05,n_fp_0.25,n_tp_0.25,n_fp_0.4,n_tp_0.4,n_ships,ctx3
84851619b.jpg,candidates,0.0,0.10972086588541667,0.0,22,55.414099944755435,0.17666521668434143,True,1,1,0,0,0,0,1,ships
849ab5fc3.jpg,candidates,0.0,0.0947265625,0.04171922471788195,62,62.8156999591738,0.9550410509109497,True,3,5,1,1,0,1,10,ships
84a066bee.jpg,candidates,0.0,0.00019158257378472222,0.0,53,62.032500049099326,0.7963506579399109,True,0,1,0,1,0,1,1,ships
84a495da1.jpg,candidates,0.0,0.001849704318576389,0.0,15,59.9810000276193,0.9642508029937744,True,1,1,0,1,0,1,1,ships
84a80b2a0.jpg,candidates,0.0,0.005823771158854167,0.017162746853298612,9,56.455599959008396,0.9824632406234741,True,0,1,0,1,0,1,1,ships
84ad59a73.jpg,candidates,0.0,0.04206678602430555,0.0,65,57.793600019067526,0.5225481986999512,True,0,1,0,1,0,1,1,ships
84aff4c89.jpg,land_coast,0.0,0.13524034288194445,0.0,53,56.33939988911152,0.6030649542808533,True,0,11,0,2,0,0,9,coast
84ed77e7c.jpg,candidates,0.14950731065538195,7.895201587351055e-05,0.07142871983461631,41,52.43639997206628,0.5613314509391785,True,1,1,0,1,0,1,1,ships
851302031.jpg,candidates,0.0,0.007714165581597222,0.0,18,54.383200011216104,0.7407482862472534,True,0,2,0,2,0,1,1,ships
851827135.jpg,candidates,0.0,0.0005917019314236111,0.0,42,56.50820001028478,0.02553671970963478,False,0,0,0,0,0,0,0,empty
851ccf864.jpg,candidates,0.0,0.00011189778645833333,0.0,1,53.52249997667968,0.6322736740112305,True,0,4,0,2,0,0,1,ships
853563069.jpg,land_coast,0.0,0.13696797688802084,0.0,24,58.99409996345639,0.19305652379989624,True,0,0,0,0,0,0,0,coast
853a7aef1.jpg,candidates,0.0,0.10871039496527778,0.0,24,56.296899914741516,0.9891000390052795,True,2,20,1,13,1,11,10,ships
85426ca04.jpg,candidates,0.0,0.0010121663411458333,0.026404486762152776,24,54.328200058080256,0.893785834312439,True,0,1,0,1,0,1,1,ships
8543e5205.jpg,land_coast,0.8405592176649306,0.18412557211931646,0.0,3,50.23479997180402,0.5733828544616699,True,0,2,0,0,0,0,1,coast
854b5c6e8.jpg,candidates,0.0,0.0004425048828125,0.0,2,56.22859997674823,0.9055117964744568,True,0,2,0,1,0,1,1,ships
8553b1c10.jpg,land_coast,0.0,0.2967342800564236,0.0,6,62.432499951682985,0.9736086130142212,True,0,1,0,1,0,1,1,coast
8556d6ff8.jpg,candidates,0.0,7.120768229166667e-05,0.0,8,54.871699889190495,0.8393858075141907,True,0,1,0,1,0,1,1,ships
8595b77d4.jpg,candidates,0.0,0.0003323025173611111,0.0,2,57.54250008612871,0.9075977206230164,True,0,2,0,2,0,2,2,ships
859bb4bc8.jpg,candidates,0.0,0.023457845052083332,0.0,13,57.08090006373823,0.9793318510055542,True,0,2,0,2,0,2,2,ships
859e41fe0.jpg,candidates,0.04368421766493055,0.0018662714984956667,0.05490861736045624,40,57.305000023916364,0.982265830039978,True,0,4,0,3,0,3,3,ships
85a4ba676.jpg,candidates,0.0,0.0006544325086805555,0.0,9,56.99710000772029,0.7854087352752686,True,0,1,0,1,0,1,1,ships
85ad5b8e8.jpg,candidates,0.0,0.025212605794270832,0.0298614501953125,63,59.3740000622347,0.6694453358650208,True,0,1,0,1,0,1,1,ships
85b05eeea.jpg,candidates,0.0,0.00010850694444444444,0.0,2,54.452399956062436,0.7926777601242065,True,0,3,0,3,0,0,1,ships
85f92ee9d.jpg,land_coast,0.7154405381944444,0.2523501235454081,0.0,15,52.316199988126755,0.5457741618156433,True,1,7,1,3,1,1,3,coast
860be5ac8.jpg,candidates,0.0,0.00044080946180555556,0.0,3,58.05249989498407,0.8153300285339355,True,0,3,0,1,0,1,2,ships
861026c31.jpg,land_coast,0.0,0.016704983181423612,0.12568495008680555,55,61.53080007061362,0.9999994039535522,True,11,5,3,3,2,3,3,coast
862b31c63.jpg,candidates,0.0,0.012398613823784722,0.06791517469618055,17,58.451400022022426,0.999308705329895,True,0,1,0,1,0,1,1,ships
863a96e44.jpg,candidates,0.0,0.018925984700520832,0.0,4,52.967799943871796,0.2807167172431946,True,0,1,0,1,0,1,1,ships
8660742a0.jpg,land_coast,0.0,0.2597944471571181,0.0,1,55.93180004507303,0.09711631387472153,False,0,0,0,0,0,0,0,coast
86760f68d.jpg,land_coast,0.0,0.3092278374565972,0.0,16,62.50420003198087,0.9150733947753906,True,0,4,0,2,0,0,1,coast
8680839be.jpg,candidates,0.0,0.00031365288628472225,0.0,1,55.346100009046495,0.6698392629623413,True,4,2,3,2,0,0,3,ships
8688f97fb.jpg,candidates,0.0,0.031624688042534724,0.07536146375868055,41,55.02560001332313,0.998337984085083,True,5,3,0,2,0,2,2,ships
869396711.jpg,candidates,0.0,0.0018090142144097222,0.0,5,55.03849999513477,0.8831124901771545,True,0,3,0,1,0,1,2,ships
86964c018.jpg,candidates,0.0,0.0016225179036458333,0.0,9,54.27309998776764,0.9319683313369751,True,0,1,0,1,0,1,1,ships
86b02d20e.jpg,candidates,0.0,0.0003323025173611111,0.0,3,53.89489990193397,0.4907805621623993,True,0,2,0,1,0,1,1,ships
86caf7744.jpg,land_coast,0.0,0.2661285400390625,0.0,0,58.6773999966681,0.42124494910240173,True,0,4,0,1,0,0,1,coast
86e1c17ae.jpg,candidates,0.0,0.017674763997395832,0.020704481336805556,45,60.00089994631708,0.9997989535331726,True,3,3,0,2,0,1,1,ships
86ebc244d.jpg,candidates,0.017630683051215276,0.03631778844238773,0.05656188138960137,68,55.95990002620965,0.8770879507064819,True,3,2,0,1,0,0,1,ships
86f473acf.jpg,candidates,0.4684499104817708,0.0,0.0,15,52.018700051121414,0.38979241251945496,True,0,1,0,1,0,1,1,ships
86f73238a.jpg,candidates,0.0,0.037972344292534724,0.0,7,57.84039990976453,0.93648362159729,True,0,1,0,1,0,1,1,ships
86f7b8272.jpg,candidates,0.0,0.0008494059244791666,0.0,22,57.00509995222092,0.9044520258903503,True,0,1,0,1,0,1,1,ships
870680501.jpg,land_coast,0.0,0.291656494140625,0.0,4,57.292900048196316,0.5149131417274475,True,0,1,0,1,0,1,1,coast
870e938c3.jpg,candidates,0.0,0.0009850396050347222,0.0,4,56.94280005991459,0.8929367065429688,True,0,1,0,1,0,1,1,ships
87139470c.jpg,land_coast,0.021626790364583332,0.0006703220164124156,0.08427553726135052,16,57.036299956962466,0.3465733528137207,True,0,1,0,1,0,1,1,coast
8715b56a0.jpg,candidates,0.0,0.002834743923611111,0.020216200086805556,14,55.891199968755245,0.9556753635406494,True,1,1,0,1,0,1,1,ships
871d71a5b.jpg,candidates,0.0,0.00024244520399305556,0.0,4,55.205499986186624,0.6842570304870605,True,5,1,3,1,1,1,1,ships
87404fe27.jpg,candidates,0.0,0.00017971462673611112,0.0,7,54.69170003198087,0.3860749304294586,True,1,4,0,0,0,0,1,ships
8740db2fd.jpg,candidates,0.0,0.0018683539496527778,0.0,17,54.47120009921491,0.9281242489814758,True,0,4,0,4,0,4,4,ships
87465375b.jpg,land_coast,0.0,0.3157958984375,0.0,6,59.700299985706806,0.23800130188465118,True,1,0,0,0,0,0,0,coast
874bb3d0b.jpg,land_coast,0.0,0.3002777099609375,0.0,17,59.950499911792576,0.9058887958526611,True,0,1,0,1,0,1,1,coast
8750bd082.jpg,candidates,0.0,0.00043572319878472225,0.0,4,58.03610000293702,0.7789949774742126,True,0,1,0,1,0,1,1,ships
8751e708d.jpg,candidates,0.0,0.00041876898871527775,0.0,2,54.799600038677454,0.7825030088424683,True,1,1,0,1,0,1,1,ships
8759ab630.jpg,candidates,0.0,0.00013563368055555556,0.0,2,55.03410007804632,0.4728562533855438,True,0,4,0,2,0,0,2,ships
87667797b.jpg,candidates,0.0,0.007926093207465278,0.0,62,53.710299893282354,0.9387360215187073,True,4,1,2,1,0,1,1,ships
87823f0e8.jpg,candidates,0.0,0.007422553168402778,0.0,17,56.93830002564937,0.9793565273284912,True,1,2,0,2,0,1,2,ships
87859b6d3.jpg,land_coast,0.0,0.21038987901475695,0.0,0,56.9029999896884,0.049684733152389526,False,0,0,0,0,0,0,0,coast
8794d5ff9.jpg,candidates,0.0,0.0010291205512152778,0.0,6,59.690100024454296,0.7693197131156921,True,2,8,1,2,0,0,2,ships
87a1e29ab.jpg,candidates,0.0,0.006635877821180556,0.011038886176215278,18,58.19999997038394,0.9204459190368652,True,0,1,0,1,0,1,1,ships
87a605148.jpg,land_coast,0.0,0.2083655463324653,0.0,11,61.66860007215291,0.1311062127351761,True,0,0,0,0,0,0,0,coast
87acc3ebe.jpg,candidates,0.0,0.002770317925347222,0.0,2,57.78659996576607,0.2440367490053177,True,0,4,0,2,0,0,1,ships
87bd8465b.jpg,candidates,0.0,0.05170016818576389,0.0,169,60.443999944254756,0.03710385411977768,False,0,0,0,0,0,0,0,empty
87bd9c92b.jpg,land_coast,0.0,0.18764750162760416,0.0,1,56.7901999456808,0.8110172748565674,True,0,1,0,1,0,1,1,coast
87edd570b.jpg,candidates,0.0,0.0013970269097222222,0.0,1,55.93210004735738,0.9749910831451416,True,1,1,1,0,0,0,1,ships
8802f9396.jpg,land_coast,0.0,0.1599646674262153,0.0,28,61.15950003731996,0.12422555685043335,False,0,0,0,0,0,0,0,coast
88101d3f1.jpg,candidates,0.0,0.0007171630859375,0.0,69,57.0070999674499,0.1483762115240097,True,0,0,0,0,0,0,0,empty
881f75cc1.jpg,candidates,0.0,0.0003204345703125,0.0,1,53.28019999433309,0.951593279838562,True,0,1,0,1,0,1,1,ships
88212dbc7.jpg,candidates,0.0,0.0033467610677083335,0.0,6,56.043799966573715,0.12712520360946655,True,0,1,0,1,0,1,1,ships
883b243fb.jpg,candidates,0.036799112955729164,0.09362672682442078,0.06686150383719008,10,54.97930001001805,0.26071155071258545,True,0,0,0,0,0,0,1,ships
88449d222.jpg,candidates,0.0,0.0005357530381944445,0.0,4,56.959499954245985,0.9293816685676575,True,3,3,1,3,0,1,2,ships
88496852b.jpg,candidates,0.0,0.08120218912760417,0.0,118,57.9882999882102,0.020345063880085945,False,0,0,0,0,0,0,0,empty
8849b205b.jpg,candidates,0.0,6.103515625e-05,0.0,2,54.62810001336038,0.23219597339630127,True,3,3,0,1,0,0,1,ships
88564623a.jpg,candidates,0.0,0.04262966579861111,0.0,1,55.35739997867495,0.7031112909317017,True,0,1,0,1,0,1,1,ships
886cbd726.jpg,land_coast,0.0,0.2104458279079861,0.0,21,56.69090000446886,0.46726539731025696,True,0,0,0,0,0,0,1,coast
887a44405.jpg,candidates,0.0,0.005035400390625,0.0,3,52.75499995332211,0.5263077020645142,True,1,4,0,2,0,1,2,ships
8889c3cb8.jpg,candidates,0.0,0.0009409586588541666,0.0,3,55.07559992838651,0.9133298993110657,True,2,1,0,1,0,1,1,ships
889d3301e.jpg,candidates,0.0,0.018468221028645832,0.0,42,56.98969995137304,0.9938744902610779,True,0,4,0,4,0,4,4,ships
88a46e015.jpg,land_coast,0.0,0.2309299045138889,0.0,2,57.26989998947829,0.5352166295051575,True,0,1,0,1,0,1,1,coast
88ab00019.jpg,candidates,0.0,0.001636081271701389,0.0,5,56.032199994660914,0.9571434259414673,True,0,4,0,1,0,1,2,ships
88b55ae2a.jpg,candidates,0.0,0.00012885199652777778,0.0,2,53.846800001338124,0.7788444757461548,True,0,3,0,2,0,0,1,ships
88d1a3bfa.jpg,land_coast,0.0,0.3123982747395833,0.0,36,59.59050008095801,0.9655373692512512,True,0,1,0,1,0,1,1,coast
88e14cd94.jpg,candidates,0.0,0.002032809787326389,0.0,2,55.78679998870939,0.9561610221862793,True,0,1,0,1,0,1,1,ships
88e34a21f.jpg,candidates,0.0,0.09653727213541667,0.0,47,57.153499918058515,0.6033686399459839,True,2,0,1,0,1,0,1,ships
88e3e33fd.jpg,candidates,0.0,0.012920803493923612,0.040827433268229164,40,57.583300047554076,0.9983240962028503,True,2,3,0,3,0,3,3,ships
88ee8ca07.jpg,candidates,0.0,0.04697842068142361,0.0,7,55.139000061899424,0.15665604174137115,True,0,4,0,2,0,2,2,ships
88f91b5d5.jpg,candidates,0.0,0.0687747531467014,0.0,28,54.612599895335734,0.7276257872581482,True,1,2,1,1,1,0,1,ships
890ea1a11.jpg,candidates,0.0,0.007146199544270833,0.0,8,55.408200016245246,0.9946795105934143,True,0,3,0,0,0,0,1,ships
891f7fbb8.jpg,candidates,0.0,3.729926215277778e-05,0.0,1,54.15710003580898,0.39523303508758545,True,2,1,0,1,0,1,2,ships
892874b5f.jpg,candidates,0.0,0.0,0.0,1,54.48319995775819,0.35618433356285095,True,0,0,0,0,0,0,0,empty
892a69b4b.jpg,candidates,0.0,0.002410888671875,0.0,13,56.922600022517145,0.8721078038215637,True,0,1,0,1,0,1,1,ships
894a69786.jpg,candidates,0.0,0.0003848605685763889,0.0,14,58.883500052616,0.46412211656570435,True,0,2,0,1,0,1,1,ships
894c7db4e.jpg,land_coast,0.0,0.2125006781684028,0.0,71,58.72149998322129,0.9731401205062866,True,0,3,0,1,0,0,1,coast
8950afd7c.jpg,candidates,0.0,0.0005425347222222222,0.0,1,55.60429999604821,0.892615556716919,True,1,1,0,1,0,1,1,ships
89596469e.jpg,candidates,0.0,0.00030348036024305556,0.0,16,54.794900002889335,0.2366436868906021,True,0,2,0,1,0,1,1,ships
895ee3fac.jpg,candidates,0.0,0.0011223687065972222,0.0,3,55.790500016883016,0.8781993985176086,True,1,2,0,2,0,0,1,ships
897dbe93c.jpg,candidates,0.0,0.007731119791666667,0.0,13,57.86659999284893,0.9568589329719543,True,0,5,0,4,0,1,2,ships
897e268f7.jpg,candidates,0.0,0.00018819173177083334,0.0,9,55.21919997408986,0.7132792472839355,True,15,1,1,1,0,1,1,ships
898bfc15e.jpg,land_coast,0.0,0.2583516438802083,0.0,1,59.81250002514571,0.12602871656417847,True,0,0,0,0,0,0,0,coast
89908d887.jpg,candidates,0.0,0.041875203450520836,0.0,28,56.77500006277114,0.7575495839118958,True,1,1,1,1,1,1,1,ships
89a2789b4.jpg,candidates,0.0,0.06601799858940972,0.011671278211805556,47,57.894799974747,0.7891886830329895,True,1,0,0,0,0,0,0,empty
89c857e22.jpg,candidates,0.0,0.002938164605034722,0.0,15,58.55880002491176,0.965418815612793,True,0,4,0,4,0,2,3,ships
89cbb2430.jpg,candidates,0.0,0.003516303168402778,0.0,2,54.37729996629059,0.6713584661483765,True,0,3,0,1,0,1,1,ships
89cd711b2.jpg,land_coast,0.0,0.3030005560980903,0.0,20,57.45690001640469,0.7940873503684998,True,0,1,0,1,0,1,1,coast
89d46f4c4.jpg,candidates,0.0,0.022586398654513888,0.011796739366319444,96,54.56710001453757,0.9263832569122314,True,5,1,3,1,2,1,1,ships
89fbf46f8.jpg,candidates,0.0,0.0008511013454861111,0.0,12,54.68249996192753,0.2941698133945465,True,0,3,0,2,0,1,1,ships
89fcf9121.jpg,candidates,0.0,0.005245632595486111,0.0,59,56.912400061264634,0.9988941550254822,True,3,1,1,1,1,1,2,ships
8a026fe20.jpg,land_coast,0.0,0.2592095269097222,0.017062717013888888,17,59.51189994812012,0.33077457547187805,True,0,1,0,1,0,1,1,coast
8a0e5c046.jpg,candidates,0.0,0.0,0.0,6,53.45329991541803,0.536469042301178,True,2,1,0,1,0,1,1,ships
8a1ee6d79.jpg,candidates,0.0,0.0,0.0,1,55.558099993504584,0.08484785258769989,False,0,0,0,0,0,0,0,empty
8a2499cea.jpg,candidates,0.0,0.0007595486111111111,0.0,12,56.11089989542961,0.7729490399360657,True,1,23,0,10,0,6,11,ships
8a2c43d6b.jpg,candidates,0.0,0.002227783203125,0.0,11,56.61159998271614,0.9841771125793457,True,0,1,0,1,0,1,1,ships
8a353f292.jpg,candidates,0.0,0.014560275607638888,0.0,127,54.716499987989664,0.9810978174209595,True,7,2,1,0,0,0,1,ships
8a37200de.jpg,land_coast,0.0,0.2511528862847222,0.0,25,56.95390002802014,0.6230531930923462,True,0,1,0,1,0,1,1,coast
8a37bcd57.jpg,candidates,0.0,0.007551405164930556,0.0284881591796875,30,55.27390004135668,0.9878364205360413,True,0,1,0,1,0,1,1,ships
8a3a192a4.jpg,candidates,0.0,0.004909939236111111,0.021413167317708332,37,56.93640001118183,0.9993042945861816,True,0,3,0,3,0,3,3,ships
8a59239c9.jpg,candidates,0.0,0.00044080946180555556,0.0,2,55.44210004154593,0.9124407768249512,True,0,3,0,1,0,1,2,ships
8a5bf45d5.jpg,candidates,0.0,0.0008680555555555555,0.0,15,54.35280001256615,0.6076162457466125,True,0,2,0,1,0,1,1,ships
8a75ec0f8.jpg,empty_sea,0.0,0.0,0.0,0,54.50650001876056,0.3318064212799072,True,0,0,0,0,0,0,0,empty
8a78ffce2.jpg,candidates,0.0,0.002368503146701389,0.0,20,54.9481000052765,0.9465209245681763,True,1,5,0,2,0,2,2,ships
8a79b86aa.jpg,candidates,0.0,0.0172119140625,0.0,53,56.989400065504014,0.9268624186515808,True,3,3,0,0,0,0,1,ships
8a7ac6d69.jpg,candidates,0.0,0.011742485894097222,0.0,3,56.109099998138845,0.08659528195858002,False,0,0,0,0,0,0,0,empty
8a8950d97.jpg,candidates,0.0,0.0002933078342013889,0.0,1,53.8929000031203,0.7811060547828674,True,0,5,0,1,0,1,2,ships
8aa4eedaf.jpg,candidates,0.0,0.003055148654513889,0.011237250434027778,4,56.44349998328835,0.9756903648376465,True,0,1,0,1,0,1,1,ships
8aa5db618.jpg,candidates,0.0,7.459852430555556e-05,0.0,32,56.419000029563904,0.3193594515323639,True,4,0,0,0,0,0,0,empty
8aa850743.jpg,candidates,0.0,0.00015936957465277778,0.0,4,58.18379996344447,0.6418339610099792,True,5,1,1,0,0,0,1,ships
8ab0d9126.jpg,land_coast,0.0,0.3001285129123264,0.0,7,62.04640003852546,0.6168925762176514,True,0,1,0,1,0,1,1,coast
8ab996730.jpg,candidates,0.0,0.00010342068142361111,0.0,9,58.79289994481951,0.4116964042186737,True,0,1,0,1,0,1,1,ships
8aba2fd7a.jpg,candidates,0.0,0.0008494059244791666,0.03682284884982639,42,62.53420002758503,0.798285722732544,True,0,2,0,2,0,1,2,ships
8ac027bce.jpg,candidates,0.0,0.007332695855034722,0.019056532118055556,31,56.40060000587255,0.99982750415802,True,4,2,0,1,0,1,2,ships
8acb482bd.jpg,candidates,0.0,0.005071004231770833,0.016476101345486112,22,59.195199981331825,0.9944639801979065,True,0,1,0,1,0,1,1,ships
8ad018505.jpg,land_coast,0.0,0.029264662000868056,0.0845675998263889,58,57.60100006591529,0.9964863061904907,True,1,3,0,2,0,1,3,coast
8ae540da8.jpg,candidates,0.0,0.002551608615451389,0.0,44,58.35109995678067,0.811069905757904,True,0,2,0,2,0,2,2,ships
8afe804ba.jpg,candidates,0.0,0.0018310546875,0.0,13,57.26220004726201,0.8834086060523987,True,0,1,0,1,0,1,1,ships
8b15c073d.jpg,candidates,0.0,0.09615071614583333,0.0,82,58.43919992912561,0.9202942252159119,True,7,8,2,7,2,5,7,ships
8b2291ad4.jpg,candidates,0.0,0.0007815890842013889,0.0,2,62.44059989694506,0.7879130840301514,True,0,6,0,2,0,1,2,ships
8b2775080.jpg,candidates,0.0,0.0005238850911458334,0.0,6,57.3930999962613,0.39988696575164795,True,0,1,0,1,0,1,1,ships
8b4b22344.jpg,land_coast,0.0,0.1986728244357639,0.03860812717013889,4,64.18770004529506,0.108042873442173,False,0,0,0,0,0,0,0,coast
8b56662dc.jpg,land_coast,0.0,0.2960934109157986,0.0,5,63.16290004178882,0.6719780564308167,True,0,1,0,1,0,1,1,coast
8b5dfef95.jpg,candidates,0.0,0.0005679660373263889,0.0,2,56.85980000998825,0.7293645143508911,True,2,1,0,1,0,1,1,ships
8b5f9d5d8.jpg,candidates,0.0,0.0009290907118055555,0.0,4,55.37760001607239,0.9772524237632751,True,0,2,0,2,0,2,2,ships
8b61fbd84.jpg,candidates,0.0,0.00025092230902777775,0.0,4,55.85359991528094,0.82633376121521,True,0,1,0,1,0,1,1,ships
8b68319d0.jpg,land_coast,0.0,0.2270321316189236,0.0,11,58.14209999516606,0.9397414922714233,True,0,3,0,3,0,3,4,coast
8b6b01699.jpg,candidates,0.0,0.001407199435763889,0.0,4,56.445299996994436,0.986162543296814,True,0,1,0,1,0,1,1,ships
8b858d1ca.jpg,candidates,0.0,0.0006764729817708334,0.017478095160590276,12,55.986099992878735,0.8893580436706543,True,0,1,0,1,0,1,1,ships
8b8ff7fc4.jpg,land_coast,0.0,0.1512875027126736,0.04086134168836805,49,61.93730002269149,0.9952784776687622,True,0,3,0,2,0,2,3,coast
8ba136c38.jpg,candidates,0.0,0.0041351318359375,0.0,15,53.74050000682473,0.999821126461029,True,0,2,0,2,0,2,2,ships
8bb20d465.jpg,candidates,0.0,0.0030805799696180555,0.021413167317708332,22,57.45329998899251,0.968691885471344,True,1,1,0,1,0,1,1,ships
8bb46b7e3.jpg,candidates,0.0,8.307562934027778e-05,0.0,1,54.20769995544106,0.5290586948394775,True,0,4,0,1,0,0,1,ships
8bcdca0cb.jpg,candidates,0.0,0.0003933376736111111,0.0,33,55.73040002491325,0.7578979134559631,True,2,2,0,1,0,0,1,ships
8bd94f511.jpg,candidates,0.0,0.041541205512152776,0.0,4,58.666500030085444,0.630401611328125,True,0,2,0,2,0,2,2,ships
8bdec9a05.jpg,candidates,0.0,0.0025312635633680555,0.010918511284722222,23,54.87610003910959,0.19886747002601624,True,9,1,0,1,0,1,1,ships
8be96a446.jpg,land_coast,0.0,0.2872161865234375,0.0,1,66.14470004569739,0.11271383613348007,False,0,0,0,0,0,0,0,coast
8bf651696.jpg,candidates,0.0,0.0009646945529513889,0.0,6,61.46550003904849,0.876361072063446,True,0,4,0,3,0,2,2,ships
8bfad0524.jpg,candidates,0.0,0.0002712673611111111,0.0,5,61.969100032001734,0.9499564170837402,True,0,4,0,1,0,1,3,ships
8c02047a1.jpg,land_coast,0.0,0.14978196885850695,0.0,26,58.051600004546344,0.9998008608818054,True,10,15,4,10,1,10,9,coast
8c17b27cc.jpg,candidates,0.0,0.047448052300347224,0.0,23,58.22370003443211,0.29364579916000366,True,1,4,0,3,0,1,2,ships
8c1b419a1.jpg,land_coast,0.0,0.005584716796875,0.0834231906467014,28,56.743199937045574,0.908420741558075,True,5,2,0,1,0,0,1,coast
8c23c585a.jpg,land_coast,0.0,0.3090735541449653,0.0,1,61.19020003825426,0.7891637682914734,True,0,1,0,1,0,1,1,coast
8c2ca2723.jpg,land_coast,0.0,0.3559824625651042,0.0,0,70.97630004864186,0.20327618718147278,True,0,0,0,0,0,0,0,coast
8c3254b6d.jpg,land_coast,0.0,0.267242431640625,0.0,0,58.7469000602141,0.4773383140563965,True,0,0,0,0,0,0,0,coast
8c3e4558d.jpg,candidates,0.0,0.0005171034071180555,0.0,6,64.9065999314189,0.8786178827285767,True,1,4,1,2,0,1,2,ships
8c41b395b.jpg,land_coast,0.0,0.0009053548177083334,0.0821872287326389,46,58.38280008174479,0.535606861114502,True,0,4,0,1,0,0,1,coast
8c42fcfa1.jpg,land_coast,0.0,0.1461605495876736,0.0,22,63.82399995345622,0.1640138030052185,True,0,1,0,1,0,1,1,coast
8c4be6a61.jpg,candidates,0.0,0.0036977132161458335,0.0,3,60.59070001356304,0.9201043844223022,True,0,1,0,1,0,1,1,ships
8c6280110.jpg,land_coast,0.0,0.274749755859375,0.0,3,65.43459999375045,0.06938879936933517,False,0,0,0,0,0,0,0,coast
8c629b8b5.jpg,candidates,0.0,0.001156277126736111,0.0,30,66.49650004692376,0.8121212720870972,True,1,2,0,2,0,2,2,ships
8c6ba3e17.jpg,candidates,0.0,0.002788967556423611,0.0,14,72.96619995031506,0.8413596153259277,True,0,1,0,1,0,1,1,ships
8c7fd9fbf.jpg,land_coast,0.0,0.2859853108723958,0.0,4,63.91429994255304,0.6020894646644592,True,0,1,0,1,0,1,1,coast
8c8620d2e.jpg,candidates,0.0,0.006944444444444444,0.0,4,60.09399995673448,0.5532068014144897,True,1,3,0,0,0,0,1,ships
8c9cf7e37.jpg,candidates,0.0,0.0005323621961805555,0.0,2,61.14310002885759,0.9074750542640686,True,0,3,0,2,0,2,3,ships
8ca2e363e.jpg,land_coast,0.0,0.03515455457899305,0.22108289930555555,34,76.90340001136065,0.984596312046051,True,3,4,0,2,0,0,2,coast
8ca9d4a37.jpg,candidates,0.0,0.0005713568793402778,0.0,2,63.98279999848455,0.9042438864707947,True,0,3,0,2,0,2,2,ships
8cafa26ce.jpg,candidates,0.0,0.0005476209852430555,0.0,2,62.409100006334484,0.7463740110397339,True,0,1,0,1,0,1,1,ships
8cbb2970b.jpg,candidates,0.0,0.00653076171875,0.010377671983506944,41,58.08300001081079,0.9814790487289429,True,3,1,0,1,0,1,1,ships
8cbca02cb.jpg,candidates,0.0,0.0007052951388888889,0.0,2,61.76409998442978,0.9607576727867126,True,0,1,0,1,0,1,1,ships
8cc3ff528.jpg,candidates,0.0,0.031792534722222224,0.0,14,58.808800065889955,0.06656287610530853,False,0,3,0,1,0,0,1,ships
8cd7051c4.jpg,land_coast,0.03451707628038195,0.0,0.14131233297725473,20,56.88769998960197,0.31847643852233887,True,0,0,0,0,0,0,0,coast
8cfb570f6.jpg,candidates,0.0,0.0010918511284722222,0.0,4,59.03600004967302,0.9548198580741882,True,1,1,0,1,0,1,3,ships
8d0028339.jpg,candidates,0.0,0.0018446180555555555,0.0,13,60.38969999644905,0.6854743957519531,True,0,1,0,1,0,1,1,ships
8d183ca66.jpg,land_coast,0.0,0.15145704481336805,0.043572319878472224,47,69.93150000926107,0.9827681183815002,True,1,1,1,1,1,0,1,coast
8d1f31dc8.jpg,land_coast,0.0,0.2591417100694444,0.013495551215277778,12,61.95939995814115,0.9629572033882141,True,0,3,0,2,0,2,3,coast
8d2144e59.jpg,land_coast,0.0,0.028990003797743056,0.21574232313368055,41,57.92769999243319,0.5257315635681152,True,0,3,0,1,0,0,1,coast
8d2b1bd43.jpg,land_coast,0.0,0.2148369683159722,0.0,0,58.94659995101392,0.5484262108802795,True,0,0,0,0,0,0,0,coast
8d47b94f3.jpg,candidates,0.0,0.0,0.0,1,55.802399991080165,0.17496177554130554,True,0,0,0,0,0,0,0,empty
8d52d1710.jpg,candidates,0.0,0.0005035400390625,0.018205430772569444,54,56.764400098472834,0.16352008283138275,True,0,3,0,1,0,0,1,ships
8d5ac77fa.jpg,land_coast,0.0,0.20332166883680555,0.0,14,60.39939995389432,0.04662557691335678,False,0,0,0,0,0,0,0,coast
8d5b7a1b9.jpg,candidates,0.0,0.00044928656684027775,0.0,3,57.248600060120225,0.531863272190094,True,2,1,0,1,0,1,1,ships
8d6079194.jpg,candidates,0.0,0.010009765625,0.0,151,66.24839990399778,0.9228244423866272,True,0,3,0,1,0,0,1,ships
8d61218a3.jpg,candidates,0.0,0.005279541015625,0.0,4,57.49570007901639,0.8810108304023743,True,0,4,0,2,0,2,2,ships
8d692a8d7.jpg,land_coast,0.0,0.13934156629774305,0.0,3,57.89769999682903,0.8864661455154419,True,0,1,0,1,0,1,1,coast
8d696dcb2.jpg,candidates,0.0,0.0024397108289930555,0.0,20,56.363899959251285,0.9851790070533752,True,0,2,0,2,0,2,2,ships
8d9b2cebb.jpg,land_coast,0.0,0.20150587293836805,0.0,0,58.6849000537768,0.006814050022512674,False,0,0,0,0,0,0,0,coast
8d9e3758d.jpg,land_coast,0.0,0.227569580078125,0.0,6,60.69129996467382,0.13082227110862732,True,0,0,0,0,0,0,0,coast
