image,quality,bytes,psnr_db,ships,found,n_pred
bec85b193.jpg,q30,59837,33.62502546655157,0,0,0
bec85b193.jpg,q20,47730,31.695889237477992,0,0,0
beddd60c7.jpg,original,330266,inf,1,1,1
beddd60c7.jpg,q60,117535,28.800151230087504,1,1,1
beddd60c7.jpg,q40,92723,26.832505820900696,1,1,1
beddd60c7.jpg,q30,79212,26.04447007656976,1,1,1
beddd60c7.jpg,q20,57288,24.763536088379166,1,1,3
bf6f52611.jpg,original,193165,inf,0,0,0
bf6f52611.jpg,q60,71396,37.6785705434053,0,0,0
bf6f52611.jpg,q40,56977,35.52600463369534,0,0,0
bf6f52611.jpg,q30,48903,34.26971449890888,0,0,0
bf6f52611.jpg,q20,37865,32.418348736099965,0,0,0
bfb9f7dbe.jpg,original,104171,inf,1,0,0
bfb9f7dbe.jpg,q60,33631,41.449955263144545,1,0,0
bfb9f7dbe.jpg,q40,26505,39.69223059141239,1,0,0
bfb9f7dbe.jpg,q30,21860,38.26909006626711,1,0,0
bfb9f7dbe.jpg,q20,16124,36.371652961010774,1,0,0
bfe1fd01b.jpg,original,202023,inf,0,0,0
bfe1fd01b.jpg,q60,76979,37.812235599999354,0,0,0
bfe1fd01b.jpg,q40,62577,35.6340709656058,0,0,0
bfe1fd01b.jpg,q30,54842,34.52114742680526,0,0,0
bfe1fd01b.jpg,q20,42673,32.488267227689285,0,0,0
c02a1ee0a.jpg,original,269661,inf,15,12,13
c02a1ee0a.jpg,q60,86633,31.566652031056037,15,11,15
c02a1ee0a.jpg,q40,66583,30.061516588067803,15,11,13
c02a1ee0a.jpg,q30,55574,29.335668337904494,15,12,14
c02a1ee0a.jpg,q20,39804,28.03551797583943,15,11,13
c079fb878.jpg,original,199260,inf,0,0,0
c079fb878.jpg,q60,74182,37.42433255461591,0,0,0
c079fb878.jpg,q40,59044,35.217995972197954,0,0,0
c079fb878.jpg,q30,51048,33.99273395013664,0,0,0
c079fb878.jpg,q20,38961,32.118342963198536,0,0,0
c0bcdd3db.jpg,original,106456,inf,0,0,0
c0bcdd3db.jpg,q60,37624,41.50751733641533,0,0,0
c0bcdd3db.jpg,q40,30356,39.50700080996262,0,0,0
c0bcdd3db.jpg,q30,26039,38.22297465494737,0,0,0
c0bcdd3db.jpg,q20,19726,35.94708395778975,0,0,0
c2212d548.jpg,original,163676,inf,1,1,1
c2212d548.jpg,q60,43967,35.357406854068685,1,1,1
c2212d548.jpg,q40,32898,34.281208424665124,1,1,1
c2212d548.jpg,q30,26131,33.33877590517119,1,1,1
c2212d548.jpg,q20,18620,32.15899529301038,1,1,1
c26c45017.jpg,original,194975,inf,1,0,0
c26c45017.jpg,q60,73016,38.201644251850986,1,0,0
c26c45017.jpg,q40,59538,36.12984067996969,1,0,0
c26c45017.jpg,q30,52071,34.63248314708785,1,0,0
c26c45017.jpg,q20,40666,32.99522332649163,1,0,1
c299c4851.jpg,original,394308,inf,1,1,1
c299c4851.jpg,q60,142709,27.09746434855685,1,1,1
c299c4851.jpg,q40,112801,25.1617460082202,1,1,1
c299c4851.jpg,q30,95168,24.415350627942697,1,1,1
c299c4851.jpg,q20,69509,23.316787782308573,1,1,1
c3d82d7ff.jpg,original,201703,inf,0,0,0
c3d82d7ff.jpg,q60,76532,37.99295462663631,0,0,0
c3d82d7ff.jpg,q40,62320,35.90148933946529,0,0,0
c3d82d7ff.jpg,q30,54421,34.52224221396009,0,0,0
c3d82d7ff.jpg,q20,42699,31.899316412938994,0,0,0
c4f963b2d.jpg,original,198083,inf,12,4,6
c4f963b2d.jpg,q60,76232,37.860305620354026,12,4,6
c4f963b2d.jpg,q40,62013,35.56797394054704,12,5,6
c4f963b2d.jpg,q30,54116,34.27693082673156,12,5,5
c4f963b2d.jpg,q20,41564,32.04726839912124,12,6,6
c510ba6e3.jpg,original,302207,inf,2,1,1
c510ba6e3.jpg,q60,101215,29.04007556945901,2,1,1
c510ba6e3.jpg,q40,78546,27.261009955905386,2,0,0
c510ba6e3.jpg,q30,66134,26.557878693671228,2,1,1
c510ba6e3.jpg,q20,45414,25.458720625158836,2,0,0
c6079250b.jpg,original,96396,inf,1,0,0
c6079250b.jpg,q60,30912,42.03878107132856,1,0,0
c6079250b.jpg,q40,24989,40.316595832746856,1,0,0
c6079250b.jpg,q30,21585,38.84489405453029,1,0,0
c6079250b.jpg,q20,17404,36.78407141386658,1,0,0
c724fb7f2.jpg,original,313150,inf,2,1,1
c724fb7f2.jpg,q60,124388,33.149289263636014,2,1,1
c724fb7f2.jpg,q40,100235,31.18792516761808,2,1,1
c724fb7f2.jpg,q30,87863,30.156313181154644,2,1,1
c724fb7f2.jpg,q20,70579,28.413072440635332,2,1,1
c7bcc1e3e.jpg,original,205547,inf,3,2,2
c7bcc1e3e.jpg,q60,76744,37.15903001650244,3,2,2
c7bcc1e3e.jpg,q40,61461,35.011945224744835,3,1,2
c7bcc1e3e.jpg,q30,53501,33.75813774431869,3,1,2
c7bcc1e3e.jpg,q20,40603,32.00870440327216,3,1,1
c7d376304.jpg,original,305620,inf,5,4,5
c7d376304.jpg,q60,100929,29.257056069772144,5,3,6
c7d376304.jpg,q40,78411,27.8716625567639,5,2,4
c7d376304.jpg,q30,65529,27.26158745650426,5,3,5
c7d376304.jpg,q20,47051,26.31144745290463,5,2,3
c808204d4.jpg,original,192734,inf,3,3,3
c808204d4.jpg,q60,74104,38.21337611460764,3,3,3
c808204d4.jpg,q40,60282,35.975326902773425,3,3,3
c808204d4.jpg,q30,53130,34.48109206240318,3,3,3
c808204d4.jpg,q20,40869,32.09339588614331,3,3,3
c8150e004.jpg,original,398280,inf,1,1,1
c8150e004.jpg,q60,143853,26.864273214790426,1,1,1
c8150e004.jpg,q40,112950,24.881456126401268,1,1,1
c8150e004.jpg,q30,95434,24.143629658951852,1,1,1
c8150e004.jpg,q20,68712,23.00434806845026,1,1,1
c83bce795.jpg,original,232807,inf,1,1,1
c83bce795.jpg,q60,91253,36.56616615746866,1,1,2
c83bce795.jpg,q40,74214,34.45583000383874,1,1,1
c83bce795.jpg,q30,65412,33.186168019536545,1,1,1
c83bce795.jpg,q20,51655,31.15236896173672,1,1,1
c8611efe9.jpg,original,192092,inf,0,0,0
c8611efe9.jpg,q60,72401,38.58587795521031,0,0,0
c8611efe9.jpg,q40,59331,36.36337414934636,0,0,0
c8611efe9.jpg,q30,51936,34.99516423427321,0,0,0
c8611efe9.jpg,q20,40485,32.93007608261287,0,0,0
c8bad25f9.jpg,original,348788,inf,1,1,1
c8bad25f9.jpg,q60,119083,27.653711919846188,1,1,2
c8bad25f9.jpg,q40,93293,25.99541109497601,1,1,2
c8bad25f9.jpg,q30,79438,25.337188252726392,1,1,1
c8bad25f9.jpg,q20,56646,24.29246784225135,1,1,2
c9b5d67ae.jpg,original,221102,inf,1,1,1
c9b5d67ae.jpg,q60,86797,37.074279035033406,1,1,1
c9b5d67ae.jpg,q40,70701,34.9082895009385,1,1,1
c9b5d67ae.jpg,q30,62210,33.7768304283069,1,1,1
c9b5d67ae.jpg,q20,49008,31.55282029097746,1,1,1
c9ef774de.jpg,original,232798,inf,1,0,0
c9ef774de.jpg,q60,92167,36.852271805776276,1,0,0
c9ef774de.jpg,q40,74998,34.645042433262134,1,0,0
c9ef774de.jpg,q30,65958,33.376515565865105,1,0,0
c9ef774de.jpg,q20,52701,31.5965707303614,1,0,0
ca8f71cc3.jpg,original,270968,inf,2,2,2
ca8f71cc3.jpg,q60,107397,34.76882389586691,2,2,2
ca8f71cc3.jpg,q40,87028,32.77282467816528,2,2,2
ca8f71cc3.jpg,q30,76621,31.689285056684803,2,2,2
ca8f71cc3.jpg,q20,61279,29.779681200637683,2,2,3
cb5b36f4b.jpg,original,196438,inf,0,0,0
cb5b36f4b.jpg,q60,74207,38.46016868782818,0,0,0
cb5b36f4b.jpg,q40,60825,36.341275386212324,0,0,0
cb5b36f4b.jpg,q30,53282,34.53539104264955,0,0,0
cb5b36f4b.jpg,q20,41637,33.10971612585119,0,0,0
cb859b033.jpg,original,242653,inf,0,0,0
cb859b033.jpg,q60,96463,36.29808585879268,0,0,0
cb859b033.jpg,q40,78365,34.1015220232222,0,0,0
cb859b033.jpg,q30,68601,33.00930340481575,0,0,0
cb859b033.jpg,q20,54779,30.924449690658385,0,0,0
cc28b3bff.jpg,original,415531,inf,1,1,1
cc28b3bff.jpg,q60,154134,26.291270785206112,1,1,1
cc28b3bff.jpg,q40,121173,24.13003397107157,1,1,1
cc28b3bff.jpg,q30,102759,23.305684028683736,1,1,1
cc28b3bff.jpg,q20,71041,22.12588635633478,1,1,1
cc6bf218a.jpg,original,142828,inf,1,1,1
cc6bf218a.jpg,q60,50116,39.70111017961976,1,0,1
cc6bf218a.jpg,q40,39103,37.60382916312028,1,1,1
cc6bf218a.jpg,q30,32869,36.08004455535122,1,1,1
cc6bf218a.jpg,q20,22874,34.08287112371441,1,0,1
cd2e27eb6.jpg,original,200044,inf,1,0,1
cd2e27eb6.jpg,q60,62718,33.485376701545825,1,0,1
cd2e27eb6.jpg,q40,48891,31.978792627452847,1,1,2
cd2e27eb6.jpg,q30,40832,31.283571711733636,1,0,0
cd2e27eb6.jpg,q20,29227,30.13910419968948,1,0,0
cdc67e294.jpg,original,101788,inf,1,1,1
cdc67e294.jpg,q60,32841,42.09568093396249,1,1,1
cdc67e294.jpg,q40,25388,39.81582114186975,1,1,1
cdc67e294.jpg,q30,20532,38.61727569220298,1,1,1
cdc67e294.jpg,q20,14774,36.90334901788282,1,0,0
ce0f3a682.jpg,original,236998,inf,1,0,0
ce0f3a682.jpg,q60,92136,36.022368735738674,1,0,0
ce0f3a682.jpg,q40,74430,33.88686174180275,1,1,1
ce0f3a682.jpg,q30,65234,32.70708884129684,1,0,0
ce0f3a682.jpg,q20,51275,30.710968772591862,1,0,0
ce671f28d.jpg,original,292550,inf,1,1,1
ce671f28d.jpg,q60,115828,33.89962012660528,1,1,1
ce671f28d.jpg,q40,93850,31.94909143040226,1,1,2
ce671f28d.jpg,q30,82516,30.916662748444903,1,1,2
ce671f28d.jpg,q20,66356,29.11335232431791,1,1,1
ce8e6fa68.jpg,original,83974,inf,1,1,1
ce8e6fa68.jpg,q60,17594,42.1431469777164,1,1,1
ce8e6fa68.jpg,q40,14618,40.08343991512425,1,1,1
ce8e6fa68.jpg,q30,13589,39.80605038281025,1,1,1
ce8e6fa68.jpg,q20,12215,37.65593628196423,1,1,2
cf5dee855.jpg,original,211519,inf,1,0,1
cf5dee855.jpg,q60,81263,36.85758254649919,1,1,1
cf5dee855.jpg,q40,66078,34.88954364569309,1,0,1
cf5dee855.jpg,q30,58092,33.64607576656382,1,0,1
cf5dee855.jpg,q20,45312,31.667718315466686,1,0,1
cfddcbd4a.jpg,original,214557,inf,0,0,0
cfddcbd4a.jpg,q60,83373,37.424391377397924,0,0,0
cfddcbd4a.jpg,q40,68180,35.19885120471447,0,0,0
cfddcbd4a.jpg,q30,59735,34.02996147007627,0,0,0
cfddcbd4a.jpg,q20,46650,31.904930517095956,0,0,0
d14eb5f92.jpg,original,195633,inf,0,0,0
d14eb5f92.jpg,q60,73335,37.609273673967124,0,0,0
d14eb5f92.jpg,q40,58804,35.55850438442106,0,0,0
d14eb5f92.jpg,q30,50664,34.396838396286526,0,0,0
d14eb5f92.jpg,q20,40239,32.04525928823029,0,0,0
d1b5ae2ac.jpg,original,202544,inf,0,0,0
d1b5ae2ac.jpg,q60,76271,37.678450673378336,0,0,0
d1b5ae2ac.jpg,q40,62298,35.67656899160575,0,0,0
d1b5ae2ac.jpg,q30,54497,34.34917134699117,0,0,0
d1b5ae2ac.jpg,q20,43329,32.45453107759473,0,0,0
d21b2fcef.jpg,original,424895,inf,2,0,0
d21b2fcef.jpg,q60,160911,26.117548360550835,2,0,0
d21b2fcef.jpg,q40,124941,23.639253042357787,2,0,0
d21b2fcef.jpg,q30,107388,22.746254277320126,2,0,0
d21b2fcef.jpg,q20,76583,21.385682632700615,2,0,0
d297b2a96.jpg,original,198496,inf,9,9,9
d297b2a96.jpg,q60,65749,34.03939637674678,9,9,9
d297b2a96.jpg,q40,50898,32.224806217070174,9,9,9
d297b2a96.jpg,q30,43233,31.389823004557243,9,9,9
d297b2a96.jpg,q20,32654,29.892357574334774,9,8,8
d345a3a9d.jpg,original,197194,inf,1,0,0
d345a3a9d.jpg,q60,75885,38.00665030947285,1,0,0
d345a3a9d.jpg,q40,61447,35.699874779316076,1,0,0
d345a3a9d.jpg,q30,53991,34.35481850296598,1,0,0
d345a3a9d.jpg,q20,41171,32.04510097625516,1,0,0
d4cbb37c1.jpg,original,212772,inf,1,1,1
d4cbb37c1.jpg,q60,79975,36.78197476471544,1,1,1
d4cbb37c1.jpg,q40,62850,34.6910820137943,1,1,1
d4cbb37c1.jpg,q30,53813,33.571947253938575,1,1,1
d4cbb37c1.jpg,q20,42097,31.743254470810133,1,1,1
d4d776488.jpg,original,194455,inf,1,1,1
d4d776488.jpg,q60,75289,38.03607607768012,1,1,1
d4d776488.jpg,q40,61084,35.726049023928624,1,0,0
d4d776488.jpg,q30,53860,34.185962261262006,1,0,0
d4d776488.jpg,q20,41208,32.33310689813356,1,0,0
d54882ad6.jpg,original,383852,inf,1,1,1
d54882ad6.jpg,q60,135898,27.00579463371788,1,1,1
d54882ad6.jpg,q40,106456,25.119636436738983,1,1,1
d54882ad6.jpg,q30,89542,24.440042888751815,1,1,1
d54882ad6.jpg,q20,64718,23.418148676188274,1,1,1
d658180e6.jpg,original,203717,inf,1,1,1
d658180e6.jpg,q60,76168,37.20496499842708,1,1,1
d658180e6.jpg,q40,60738,35.10541793885465,1,1,1
d658180e6.jpg,q30,52467,34.01314973282919,1,1,1
d658180e6.jpg,q20,40803,31.871558786796367,1,1,1
d6c509605.jpg,original,221475,inf,8,5,5
d6c509605.jpg,q60,85643,36.82084943088257,8,6,6
d6c509605.jpg,q40,69582,34.75353965385269,8,7,7
d6c509605.jpg,q30,61294,33.59967682038825,8,5,6
d6c509605.jpg,q20,47993,31.535322278170852,8,4,4
d74a679af.jpg,original,205593,inf,1,1,1
d74a679af.jpg,q60,77982,37.64736764427296,1,1,1
d74a679af.jpg,q40,63595,35.706431936062295,1,0,0
d74a679af.jpg,q30,55416,34.323510135524266,1,1,1
d74a679af.jpg,q20,43835,32.418009051954954,1,0,0
d79f7224d.jpg,original,197880,inf,0,0,0
d79f7224d.jpg,q60,74322,37.88537368545231,0,0,0
d79f7224d.jpg,q40,61138,35.98030511060822,0,0,0
d79f7224d.jpg,q30,53019,34.823570660360225,0,0,0
d79f7224d.jpg,q20,42038,32.48818964469532,0,0,0
d7bc33409.jpg,original,202861,inf,2,2,2
d7bc33409.jpg,q60,79329,37.71823803197029,2,2,2
d7bc33409.jpg,q40,64463,35.4843333446072,2,2,2
d7bc33409.jpg,q30,56877,34.21136334254577,2,2,2
d7bc33409.jpg,q20,44092,32.14469093721891,2,2,2
d7bed5c3c.jpg,original,302852,inf,1,1,1
d7bed5c3c.jpg,q60,119723,33.42856471258653,1,1,1
d7bed5c3c.jpg,q40,96622,31.494244321683635,1,1,1
d7bed5c3c.jpg,q30,84739,30.47275096723296,1,1,1
d7bed5c3c.jpg,q20,67971,28.771276054318253,1,1,1
d7d7a0d82.jpg,original,206925,inf,2,2,6
d7d7a0d82.jpg,q60,66935,32.96575555268624,2,2,6
d7d7a0d82.jpg,q40,52513,31.003535207630875,2,2,5
d7d7a0d82.jpg,q30,45594,30.120628710249235,2,2,5
d7d7a0d82.jpg,q20,35848,28.688453553853442,2,2,4
d84cfdb99.jpg,original,302264,inf,0,0,0
d84cfdb99.jpg,q60,102651,30.663327371930734,0,0,0
d84cfdb99.jpg,q40,79664,29.313017678732223,0,0,0
d84cfdb99.jpg,q30,67638,28.68824897600744,0,0,0
d84cfdb99.jpg,q20,50543,27.344248692547023,0,0,0
d8cf4003a.jpg,original,200419,inf,0,0,0
d8cf4003a.jpg,q60,75944,37.37322452986147,0,0,0
d8cf4003a.jpg,q40,60824,35.164850093395394,0,0,0
d8cf4003a.jpg,q30,52808,33.886920122116834,0,0,0
d8cf4003a.jpg,q20,41221,31.979979649203717,0,0,0
d904353a3.jpg,original,262477,inf,0,0,0
d904353a3.jpg,q60,104744,35.41286615935328,0,0,0
d904353a3.jpg,q40,85321,33.33580040752165,0,0,0
d904353a3.jpg,q30,75138,32.26783018273957,0,0,0
d904353a3.jpg,q20,60140,30.33851942620376,0,0,0
d9762ef5e.jpg,original,139004,inf,12,6,7
d9762ef5e.jpg,q60,46819,40.21909512511594,12,6,7
d9762ef5e.jpg,q40,36495,37.84235076082605,12,6,6
d9762ef5e.jpg,q30,29947,36.597087154596025,12,5,5
d9762ef5e.jpg,q20,21175,34.71988268553036,12,3,3
da0eff198.jpg,original,131153,inf,0,0,0
da0eff198.jpg,q60,45774,40.67436594653124,0,0,0
da0eff198.jpg,q40,36719,38.64378283250309,0,0,0
da0eff198.jpg,q30,31246,37.362180302413314,0,0,0
da0eff198.jpg,q20,23389,35.24827233087411,0,0,0
dc1cec72f.jpg,original,237453,inf,1,1,1
dc1cec72f.jpg,q60,93854,36.14125163683266,1,1,1
dc1cec72f.jpg,q40,76478,34.17912095754219,1,1,1
dc1cec72f.jpg,q30,67475,32.991249392486615,1,1,1
dc1cec72f.jpg,q20,53544,30.920389965247367,1,1,1
dc24140d7.jpg,original,218125,inf,1,0,1
dc24140d7.jpg,q60,85240,36.76531049569967,1,0,1
dc24140d7.jpg,q40,69096,34.51057801288093,1,0,1
dc24140d7.jpg,q30,60501,33.34164165767997,1,0,1
dc24140d7.jpg,q20,46991,31.145883534278585,1,0,0
dc4ee69ba.jpg,original,144266,inf,1,1,1
dc4ee69ba.jpg,q60,56793,37.88893351557347,1,1,1
dc4ee69ba.jpg,q40,46665,35.88492147005221,1,1,1
dc4ee69ba.jpg,q30,41386,34.862872709990604,1,1,1
dc4ee69ba.jpg,q20,33848,33.20248423677884,1,1,1
dc88648bc.jpg,original,333088,inf,1,1,1
dc88648bc.jpg,q60,115452,29.079944933606082,1,1,1
dc88648bc.jpg,q40,90950,27.247309844128363,1,1,1
dc88648bc.jpg,q30,75460,26.531631777297157,1,1,1
dc88648bc.jpg,q20,54306,25.392981265217088,1,1,1
dcd29c585.jpg,original,104359,inf,0,0,0
dcd29c585.jpg,q60,33545,41.73908264491509,0,0,0
dcd29c585.jpg,q40,26671,39.887529706979656,0,0,0
dcd29c585.jpg,q30,22384,38.69606535989272,0,0,0
dcd29c585.jpg,q20,16971,36.50568739744914,0,0,0
dce120eb0.jpg,original,305019,inf,1,1,1
dce120eb0.jpg,q60,104331,30.45458150012795,1,1,1
dce120eb0.jpg,q40,81760,29.111599959713477,1,1,1
dce120eb0.jpg,q30,69959,28.420834672784352,1,1,1
dce120eb0.jpg,q20,52551,27.19488804940604,1,1,1
dd9316d80.jpg,original,365478,inf,1,1,1
dd9316d80.jpg,q60,127988,27.630653241545765,1,1,1
dd9316d80.jpg,q40,100709,25.801146714169462,1,1,1
dd9316d80.jpg,q30,84086,25.154332244641594,1,1,1
dd9316d80.jpg,q20,60613,24.058983041280566,1,1,1
e06ff97ef.jpg,original,196621,inf,1,1,1
e06ff97ef.jpg,q60,74976,38.2712440617432,1,1,1
e06ff97ef.jpg,q40,61005,35.9831118007684,1,1,1
e06ff97ef.jpg,q30,53428,34.47968368831127,1,1,1
e06ff97ef.jpg,q20,41619,32.335647676070096,1,1,1
e0a7cfcae.jpg,original,251626,inf,1,1,1
e0a7cfcae.jpg,q60,99399,35.83680564238286,1,1,1
e0a7cfcae.jpg,q40,80260,33.861006717106434,1,1,1
e0a7cfcae.jpg,q30,69758,32.57774414594308,1,1,1
e0a7cfcae.jpg,q20,55425,30.69516030963245,1,1,1
e13b506d5.jpg,original,209820,inf,0,0,0
e13b506d5.jpg,q60,80324,37.15588776070324,0,0,0
e13b506d5.jpg,q40,65090,35.09651471488202,0,0,0
e13b506d5.jpg,q30,57282,33.64270709292511,0,0,0
e13b506d5.jpg,q20,44265,31.748036990242987,0,0,0
e13ddafbf.jpg,original,226490,inf,4,3,3
e13ddafbf.jpg,q60,87628,36.49808794464728,4,2,2
e13ddafbf.jpg,q40,71051,34.43896734560819,4,3,3
e13ddafbf.jpg,q30,62754,33.25909851078332,4,1,1
e13ddafbf.jpg,q20,49131,31.22745535743755,4,3,3
e1719ebde.jpg,original,213192,inf,2,1,1
e1719ebde.jpg,q60,80655,36.852813797599815,2,1,2
e1719ebde.jpg,q40,64580,34.69850584652822,2,1,1
e1719ebde.jpg,q30,56285,33.42785989401692,2,1,1
e1719ebde.jpg,q20,42989,31.71908790543381,2,0,1
e1bbb896e.jpg,original,276892,inf,0,0,0
e1bbb896e.jpg,q60,108493,34.18155675167235,0,0,0
e1bbb896e.jpg,q40,87680,32.17863465516552,0,0,0
e1bbb896e.jpg,q30,77000,31.09140360947359,0,0,0
e1bbb896e.jpg,q20,61278,29.26113512487522,0,0,0
e1fb831df.jpg,original,175352,inf,12,5,5
e1fb831df.jpg,q60,66065,38.595662654417765,12,5,5
e1fb831df.jpg,q40,53035,36.43460766085314,12,5,6
e1fb831df.jpg,q30,46030,35.07949933918907,12,5,5
e1fb831df.jpg,q20,35497,33.08220110557059,12,1,1
e215280c6.jpg,original,206834,inf,1,0,1
e215280c6.jpg,q60,79663,37.768293813968235,1,0,1
e215280c6.jpg,q40,64860,35.67614275652316,1,0,1
e215280c6.jpg,q30,56788,34.42087097062487,1,0,1
e215280c6.jpg,q20,45062,31.82891381025759,1,0,0
e2ee21385.jpg,original,128079,inf,0,0,0
e2ee21385.jpg,q60,41648,40.80297520869606,0,0,0
e2ee21385.jpg,q40,31046,38.77778480684492,0,0,0
e2ee21385.jpg,q30,25369,37.61048492819418,0,0,0
e2ee21385.jpg,q20,18056,35.64242800990386,0,0,0
e36bd03c3.jpg,original,138106,inf,1,1,1
e36bd03c3.jpg,q60,46767,39.830584688579684,1,1,1
e36bd03c3.jpg,q40,36426,37.55737770979004,1,1,1
e36bd03c3.jpg,q30,30271,36.46564498650247,1,1,1
e36bd03c3.jpg,q20,23139,34.448775866009356,1,1,1
e3ce21827.jpg,original,230608,inf,0,0,0
e3ce21827.jpg,q60,90252,36.436213632817925,0,0,0
e3ce21827.jpg,q40,73636,34.47792119024204,0,0,0
e3ce21827.jpg,q30,65287,33.312197553387975,0,0,0
e3ce21827.jpg,q20,51625,31.11837482840101,0,0,0
e3d173076.jpg,original,137993,inf,3,1,2
e3d173076.jpg,q60,43426,37.377034610242134,3,1,2
e3d173076.jpg,q40,34365,35.80014660933168,3,2,2
e3d173076.jpg,q30,29546,34.70917821104847,3,2,2
e3d173076.jpg,q20,22736,33.147030766266454,3,2,2
e3dc2e61c.jpg,original,119299,inf,0,0,0
e3dc2e61c.jpg,q60,37740,41.27066459368101,0,0,0
e3dc2e61c.jpg,q40,26759,39.19273204993673,0,0,0
e3dc2e61c.jpg,q30,20901,37.00156353453344,0,0,0
e3dc2e61c.jpg,q20,14178,36.699947744878806,0,0,0
e43f3ec8b.jpg,original,209946,inf,2,1,1
e43f3ec8b.jpg,q60,78556,36.99476259900408,2,0,0
e43f3ec8b.jpg,q40,62923,34.879967303080356,2,1,1
e43f3ec8b.jpg,q30,55064,33.514938254788966,2,1,1
e43f3ec8b.jpg,q20,41708,31.956937096305303,2,0,0
e44ce8314.jpg,original,234334,inf,2,2,3
e44ce8314.jpg,q60,92894,36.40603487937028,2,2,3
e44ce8314.jpg,q40,75953,34.27335195993057,2,2,3
e44ce8314.jpg,q30,67155,32.89121450206898,2,2,3
e44ce8314.jpg,q20,52923,30.993807260777633,2,2,3
e69e4a0c7.jpg,original,309425,inf,1,1,1
e69e4a0c7.jpg,q60,123089,33.321504691825965,1,1,1
e69e4a0c7.jpg,q40,99530,31.354789109284514,1,1,1
e69e4a0c7.jpg,q30,87575,30.342353962534435,1,1,1
e69e4a0c7.jpg,q20,70343,28.57570113505366,1,1,1
e6bd8b093.jpg,original,129322,inf,0,0,0
e6bd8b093.jpg,q60,44596,40.707546887103156,0,0,0
e6bd8b093.jpg,q40,35632,38.59445242485269,0,0,0
e6bd8b093.jpg,q30,29993,37.20553658143665,0,0,0
e6bd8b093.jpg,q20,22032,35.191955548667025,0,0,0
e73f6c491.jpg,original,205332,inf,1,1,1
e73f6c491.jpg,q60,79536,37.703531212344515,1,1,1
e73f6c491.jpg,q40,64576,35.367465509926674,1,1,1
e73f6c491.jpg,q30,56689,34.15593951011176,1,1,1
e73f6c491.jpg,q20,43523,31.432234934817437,1,1,1
e773aced7.jpg,original,227447,inf,2,2,2
e773aced7.jpg,q60,89341,36.42868027617658,2,2,2
e773aced7.jpg,q40,72920,34.45155393991041,2,2,2
e773aced7.jpg,q30,64517,33.089704634921404,2,2,2
e773aced7.jpg,q20,50661,31.28872060696178,2,2,3
e7a5315de.jpg,original,216110,inf,1,0,1
e7a5315de.jpg,q60,83686,37.137017782464866,1,0,1
e7a5315de.jpg,q40,67058,34.82739190278937,1,0,1
e7a5315de.jpg,q30,58241,33.3890675062288,1,0,1
e7a5315de.jpg,q20,46147,31.867772203301634,1,0,1
e8f556fcb.jpg,original,108688,inf,0,0,0
e8f556fcb.jpg,q60,35780,41.51164084258346,0,0,0
e8f556fcb.jpg,q40,28253,39.643492736135244,0,0,0
e8f556fcb.jpg,q30,23441,38.34998642273114,0,0,0
e8f556fcb.jpg,q20,17005,36.60181037872793,0,0,0
e9439b864.jpg,original,227047,inf,0,0,0
e9439b864.jpg,q60,88346,36.921050536935915,0,0,0
e9439b864.jpg,q40,72519,34.83921468707502,0,0,0
e9439b864.jpg,q30,63754,33.516478262898836,0,0,0
e9439b864.jpg,q20,51089,31.292460422756445,0,0,0
e9a7dd8f0.jpg,original,295511,inf,1,1,1
e9a7dd8f0.jpg,q60,92113,28.94468050694035,1,1,1
e9a7dd8f0.jpg,q40,69822,27.691631960489566,1,1,1
e9a7dd8f0.jpg,q30,57381,27.16588896427846,1,1,1
e9a7dd8f0.jpg,q20,39445,26.368415388731705,1,1,1
ebf7e53a1.jpg,original,225770,inf,1,1,1
ebf7e53a1.jpg,q60,87676,36.450590816058046,1,1,1
ebf7e53a1.jpg,q40,71440,34.492364483293635,1,1,1
ebf7e53a1.jpg,q30,63102,33.28620083428892,1,1,1
ebf7e53a1.jpg,q20,49565,31.261563495630675,1,1,1
edb4bb3ac.jpg,original,292244,inf,1,1,1
edb4bb3ac.jpg,q60,116305,33.95195645272295,1,1,1
edb4bb3ac.jpg,q40,94097,31.97085304398916,1,1,1
edb4bb3ac.jpg,q30,82502,30.920406434533728,1,1,1
edb4bb3ac.jpg,q20,66182,29.116430558210773,1,1,1
edc072db1.jpg,original,217238,inf,0,0,0
edc072db1.jpg,q60,82932,36.74583301984675,0,0,0
edc072db1.jpg,q40,66450,34.674974085467966,0,0,0
edc072db1.jpg,q30,57848,33.24067938574406,0,0,0
edc072db1.jpg,q20,45407,31.464425123584636,0,0,0
eec04e7a8.jpg,original,150496,inf,15,0,0
eec04e7a8.jpg,q60,52163,39.591908284974544,15,0,0
eec04e7a8.jpg,q40,40754,37.527269949954125,15,0,0
eec04e7a8.jpg,q30,34343,36.18453270460228,15,0,0
eec04e7a8.jpg,q20,25274,34.24643075178957,15,0,0
eefabbd8e.jpg,original,189477,inf,1,0,0
eefabbd8e.jpg,q60,73666,38.2890610698395,1,0,0
eefabbd8e.jpg,q40,59629,36.095243911184845,1,0,0
eefabbd8e.jpg,q30,52697,34.6452584646143,1,0,0
eefabbd8e.jpg,q20,40562,32.29778301467087,1,0,0
ef8928055.jpg,original,149432,inf,1,1,12
ef8928055.jpg,q60,53133,39.48143394740358,1,1,11
ef8928055.jpg,q40,42285,37.25103023997028,1,1,12
